symbol	hgnc_id	expected_all	observed_all	dne_all_p	info_all	mutation_category	events_n	dist	probability	dnn_p	expected_mis	observed_mis	dne_mis_p	info_mis	com_p	min_p
ACAT2	94	0.203723950577604	0.265170419760529	0.342208131371579	435077964|probability of observing >= 15 mutations is too small	NA	NA	NA	NA	NA	0.150406012065258	0.265170419760529	0.272411255272468	435077964|probability of observing >= 15 mutations is too small	NA	0.342208131371579
ACBD3	15453	0.333247995288088	0.251302822693294	1	0|observed < expected, pvalue set at 1	NA	NA	NA	NA	NA	0.21602271750302	0.250302822693294	0.408726186670261	685287200|probability of observing >= 18 mutations is too small	NA	1
ACBD5	23338	0.265340201452927	0.001	1	0|observed < expected, pvalue set at 1	NA	NA	NA	NA	NA	0.170825289487605	0	1	0|observed < expected, pvalue set at 1	NA	1
ACBD6	23339	0.133970985742016	0.114389681667139	1	0|observed < expected, pvalue set at 1	NA	NA	NA	NA	NA	0.0816869215332886	0.114389681667139	0.285413536814086	275032850|probability of observing >= 13 mutations is too small	NA	1
ACCS	23989	0.218136044161065	0.001	1	0|observed < expected, pvalue set at 1	NA	NA	NA	NA	NA	0.153708086506039	0	1	0|observed < expected, pvalue set at 1	NA	1
ACCSL	34391	0.199857704255514	0.385318288017349	0.166129274375798	578005940|probability of observing >= 17 mutations is too small	missense	2	891.0	0.732303267696732	0.732303267696732	0.128122970072032	0.384318288017349	0.0530890121455808	578005940|probability of observing >= 17 mutations is too small	0.165125156504428	0.165125156504428
ACD	25070	0.318305211056418	0.875641706020828	0.0583292368568266	766172615|probability of observing >= 19 mutations is too small	missense	3	626.1	0.778972221027779	0.778972221027779	0.2254474664907	0.474264765159175	0.127054523517157	766172615|probability of observing >= 19 mutations is too small	0.327886021049652	0.0583292368568266
ACE	2707	0.721242818074773	1.13841747506059	0.167786264518963	1153434553|probability of observing >= 30 mutations is too small	missense	6	1275.1	0.737465262534737	0.737465262534737	0.485345309888196	0.49140319795163	0.442633367899413	1153434553|probability of observing >= 30 mutations is too small	0.691877702349931	0.167786264518963
ACE2	13557	0.31696341945818	0.453524602403703	0.278705427632684	414026068|probability of observing >= 15 mutations is too small	NA	NA	NA	NA	NA	0.181433157059946	0.452524602403703	0.151537041712083	414026068|probability of observing >= 15 mutations is too small	NA	0.278705427632684
ACER1	18356	0.122107869226472	0.238518740916636	0.190362733140835	330212247|probability of observing >= 14 mutations is too small	NA	NA	NA	NA	NA	0.089228126645756	0.237518740916636	0.142021484623373	330212247|probability of observing >= 14 mutations is too small	NA	0.190362733140835
ACER3	16066	0.155254400745004	0.205470975216997	0.299911848637835	288920732|probability of observing >= 13 mutations is too small	NA	NA	NA	NA	NA	0.0903086091044301	0.205470975216997	0.209876627527669	288920732|probability of observing >= 13 mutations is too small	NA	0.299911848637835
ACHE	108	0.675941758831947	0.28563105681667	1	0|observed < expected, pvalue set at 1	missense	2	555.0	0.510711489288511	0.510711489288511	0.466077097875941	0.28463105681667	1	0|observed < expected, pvalue set at 1	0.853884303541088	0.853884303541088
ACIN1	17066	0.917599822451639	1.44721778447206	0.167898965958275	1096755920|probability of observing >= 26 mutations is too small	missense	4	1299.4	0.698637301362699	0.698637301362699	0.586295805845201	0.7972035073631	0.256627988953357	1096755920|probability of observing >= 26 mutations is too small	0.487444611522091	0.167898965958275
ACKR1	4035	0.0992537473516873	0.320660201947809	0.0767564409020115	293511167|probability of observing >= 13 mutations is too small	missense	2	167.0	0.298773701226299	0.298773701226299	0.0662239356061922	0.320660201947809	0.0259920648429232	293511167|probability of observing >= 13 mutations is too small	0.0454919915951914	0.0454919915951914
ACKR3	23692	0.172947186906226	0.001	1	0|observed < expected, pvalue set at 1	NA	NA	NA	NA	NA	0.135948753152463	0	1	0|observed < expected, pvalue set at 1	NA	1
ACLY	115	0.966310705419061	1.31756685644358	0.267397184763532	1034227015|probability of observing >= 24 mutations is too small	missense	3	1085.3,nan	0.684795315204685	0.684795315204685	0.768148727061856	0.670552579334628	1	0|observed < expected, pvalue set at 1	0.944082991592241	0.267397184763532
ACO1	117	0.531143071312501	0.920277998078292	0.175512746442136	871831628|probability of observing >= 21 mutations is too small	missense	2	1717.0,nan	0.862124137875862	0.862124137875862	0.359904313476111	0.399008258038753	0.379548135683648	871831628|probability of observing >= 21 mutations is too small	0.692762170518207	0.175512746442136
ACO2	118	0.494511441550994	0.445015703103442	1	0|observed < expected, pvalue set at 1	NA	NA	NA	NA	NA	0.390249299958025	0	1	0|observed < expected, pvalue set at 1	NA	1
ACOT11	18156	0.434084343360877	0.324668946971549	1	0|observed < expected, pvalue set at 1	missense	3	359.0,nan	0.354150645849354	0.354150645849354	0.30668551135247	0.324668946971549	0.401335586958791	859833260|probability of observing >= 20 mutations is too small	0.419433853660178	0.419433853660178
ACOT12	24436	0.271049015361437	0.539346937536461	0.161992760209758	636644559|probability of observing >= 17 mutations is too small	missense	3	102.3	0.396146603853396	0.396146603853396	0.170768912709268	0.539346937536461	0.0409225762989926	636644559|probability of observing >= 17 mutations is too small	0.0830351997855017	0.0830351997855017
ACOT13	20999	0.0631230787977202	0.0980839967000696	0.261451681034662	135314868|probability of observing >= 10 mutations is too small	NA	NA	NA	NA	NA	0.0480445629434404	0.0980839967000696	0.23349415166981	135314868|probability of observing >= 10 mutations is too small	NA	0.261451681034662
ACOT7	24157	0.293216781616881	0.250324792892897	1	0|observed < expected, pvalue set at 1	missense	2	93.0	0.162305837694162	0.162305837694162	0.22932108306575	0.250324792892897	0.423810251070588	734407089|probability of observing >= 19 mutations is too small	0.252911622108727	0.252911622108727
ACOT8	15919	0.224756295703312	0.281342908798941	0.3450136593444	460240434|probability of observing >= 15 mutations is too small	NA	NA	NA	NA	NA	0.153616161718356	0.281342908798941	0.256449160894999	460240434|probability of observing >= 15 mutations is too small	NA	0.3450136593444
ACOX1	119	0.42976089047979	0.572468582634558	0.298756304790461	769073288|probability of observing >= 19 mutations is too small	missense	2	0.0,nan	0.00206199793800206	0.00206199793800206	0.302113392739874	0.572468582634558	0.15174166930204	769073288|probability of observing >= 19 mutations is too small	0.00283781370683915	0.00283781370683915
ACOX2	120	0.330799424009942	0.652869797033576	0.140496637801205	774197859|probability of observing >= 19 mutations is too small	missense	3	395.9	0.342239657760342	0.342239657760342	0.233823935871932	0.652869797033576	0.0460391851835007	774197859|probability of observing >= 19 mutations is too small	0.0811536196341809	0.0811536196341809
ACOX3	121	0.357182347507086	0.257433575353755	1	0|observed < expected, pvalue set at 1	missense	2	387.0,nan	0.338657661342339	0.338657661342339	0.241617745864881	0.256433575353755	0.407438609865905	889227694|probability of observing >= 21 mutations is too small	0.411273979256078	0.411273979256078
ACOXL	25621	0.291552267280364	0.0980839967000696	1	0|observed < expected, pvalue set at 1	NA	NA	NA	NA	NA	0.190281466359438	0.0980839967000696	1	0|observed < expected, pvalue set at 1	NA	1
ACP2	123	0.275794108758301	0.001	1	0|observed < expected, pvalue set at 1	NA	NA	NA	NA	NA	0.208701972727563	0	1	0|observed < expected, pvalue set at 1	NA	1
ACP4	14376	0.211412600022707	0.388976617951338	0.175731493930902	614378681|probability of observing >= 17 mutations is too small	missense	3	301.7	0.467712532287468	0.467712532287468	0.152980397601112	0.387976617951338	0.0863920058104855	614378681|probability of observing >= 17 mutations is too small	0.170061844718432	0.170061844718432
ACP5	124	0.150120388502249	0.121331493435408	1	0|observed < expected, pvalue set at 1	NA	NA	NA	NA	NA	0.104372604887989	0.120331493435408	0.320850336412093	432398300|probability of observing >= 15 mutations is too small	NA	1
ACPP	125	0.178476401250159	1.41449719020315	0.00110323773557683	420577290|probability of observing >= 15 mutations is too small	NA	NA	NA	NA	NA	0.110335457715362	0.120468635985236	0.338916495296655	420577290|probability of observing >= 15 mutations is too small	NA	0.00110323773557683
ACR	126	0.223526569411663	0.0990839967000696	1	0|observed < expected, pvalue set at 1	NA	NA	NA	NA	NA	0.144605933400429	0.0980839967000696	1	0|observed < expected, pvalue set at 1	NA	1
ACRBP	17195	0.269418122926638	0.543395681286349	0.15971804949544	632827326|probability of observing >= 17 mutations is too small	missense	3	247.8	0.224749775250225	0.224749775250225	0.167640491536712	0.356532570347437	0.146273398672907	632827326|probability of observing >= 17 mutations is too small	0.145144236190951	0.145144236190951
ACSBG1	29567	0.411817148494794	0.10108399670007	1	0|observed < expected, pvalue set at 1	NA	NA	NA	NA	NA	0.29433069854463	0.0980839967000696	1	0|observed < expected, pvalue set at 1	NA	1
ACSBG2	24174	0.26210650994772	0.695977794110049	0.0853402001867758	665875040|probability of observing >= 18 mutations is too small	NA	NA	NA	NA	NA	0.165027022626936	0	1	0|observed < expected, pvalue set at 1	NA	0.0853402001867758
ACSF2	26101	0.35132533674738	0.20582263035824	1	0|observed < expected, pvalue set at 1	missense	2	510.0	0.459613540386459	0.459613540386459	0.237372779058416	0.20582263035824	1	0|observed < expected, pvalue set at 1	0.816902983770085	0.816902983770085
ACSF3	27288	0.276176478317675	0.107623927603254	1	0|observed < expected, pvalue set at 1	NA	NA	NA	NA	NA	0.196648054763706	0.107623927603254	1	0|observed < expected, pvalue set at 1	NA	1
ACSL1	3569	0.435112062043815	0.003	1	0|observed < expected, pvalue set at 1	NA	NA	NA	NA	NA	0.272185592282966	0	1	0|observed < expected, pvalue set at 1	NA	1
ACSL3	3570	0.427919845362504	0.951989922289513	0.108388779148733	735109342|probability of observing >= 19 mutations is too small	missense	2	104.0,nan	0.0962179037820962	0.0962179037820962	0.292973385102339	0.55061298142786	0.174096807345062	735109342|probability of observing >= 19 mutations is too small	0.0852517593797874	0.0852517593797874
ACSL4	3571	0.34102980122243	0.957002535246069	0.0921313114914377	353704284|probability of observing >= 14 mutations is too small	missense	2	954.0,nan	0.696215303784696	0.696215303784696	0.221257060063093	0.957002535246069	0.0347713474889098	353704284|probability of observing >= 14 mutations is too small	0.114288994923045	0.0921313114914377
ACSL5	16526	0.332405177557345	0.0990839967000696	1	0|observed < expected, pvalue set at 1	NA	NA	NA	NA	NA	0.223261042302749	0.0980839967000696	1	0|observed < expected, pvalue set at 1	NA	1
ACSL6	16496	0.415799509059915	0.001	1	0|observed < expected, pvalue set at 1	NA	NA	NA	NA	NA	0.28289428797688	0	1	0|observed < expected, pvalue set at 1	NA	1
ACSM1	18049	0.234504257746568	0.273383032824327	0.304125817821243	656959178|probability of observing >= 18 mutations is too small	NA	NA	NA	NA	NA	0.129872354868061	0.273383032824327	0.139952854691909	656959178|probability of observing >= 18 mutations is too small	NA	0.304125817821243
ACSM4	32016	0.253633540107825	0.286200164940889	0.328941756487065	610736469|probability of observing >= 17 mutations is too small	NA	NA	NA	NA	NA	0.151834497356716	0.0980839967000696	1	0|observed < expected, pvalue set at 1	NA	0.328941756487065
ACSS1	16091	0.436011558221483	0.704935468078193	0.200611023712631	944586284|probability of observing >= 22 mutations is too small	missense	2	1053.0	0.731060268939731	0.731060268939731	0.311508525601669	0.221625736730888	1	0|observed < expected, pvalue set at 1	0.960071752153637	0.200611023712631
ACSS2	15814	0.443676101595628	0.614952475212248	0.280820144295136	813892928|probability of observing >= 20 mutations is too small	missense	3	296.8	0.192308807691192	0.192308807691192	0.318674253478395	0.614952475212248	0.13877652341931	813892928|probability of observing >= 20 mutations is too small	0.123392879640368	0.123392879640368
ACSS3	24723	0.366672078849019	1.46065896714814	0.0090545388584981	746387618|probability of observing >= 19 mutations is too small	missense	2	1623.0	0.940658059341941	0.940658059341941	0.250113177718192	0.369628986935746	0.271528133128559	746387618|probability of observing >= 19 mutations is too small	0.604022321699323	0.0090545388584981
ACTA1	129	0.437233343168936	2.7513852407501	0.000209311840336406	706652213|probability of observing >= 18 mutations is too small	missense	7	335.7	0.871683128316872	0.871683128316872	0.38688185661586	2.34847260415391	0.000558593429679375	706652213|probability of observing >= 18 mutations is too small	0.00420083188930578	0.000209311840336406
ACTA2	130	0.497459246907837	2.48276625135675	0.00346785065344674	452248395|probability of observing >= 15 mutations is too small	missense	3	183.7,nan	0.266255733744266	0.266255733744266	0.441483164660785	2.0823893104951	0.00694052742510431	452248395|probability of observing >= 15 mutations is too small	0.0134783857962909	0.00346785065344674
ACTC1	143	0.502229047324375	1.91225477595704	0.0195425701896247	472213002|probability of observing >= 15 mutations is too small	missense	3	229.2	0.357442642557357	0.357442642557357	0.461274170428365	1.91225477595704	0.015599608916952	472213002|probability of observing >= 15 mutations is too small	0.0345112660122261	0.0195425701896247
ACTG2	145	0.382366041560238	0.717410926693918	0.177117764091914	462384059|probability of observing >= 15 mutations is too small	missense	3	381.2,nan	0.703017296982703	0.703017296982703	0.330882397624377	0.716410926693918	0.140798240611306	462384059|probability of observing >= 15 mutations is too small	0.32791297548696	0.177117764091914
ACTL6A	24124	0.234370529310659	0.864396358292389	0.0343190278220976	417692009|probability of observing >= 15 mutations is too small	missense	2	0.0	0.00287699712300288	0.00287699712300288	0.172903031272255	0.464019417430736	0.112259299877172	417692009|probability of observing >= 15 mutations is too small	0.00291898452285768	0.00291898452285768
ACTL6B	160	0.647587920104156	1.9285116729323	0.0467924264988216	617564953|probability of observing >= 17 mutations is too small	missense	6	38.3	0.000106999893000107	0.000106999893000107	0.5560713060242	1.9285116729323	0.0343980578020762	617564953|probability of observing >= 17 mutations is too small	4.97337235950116e-05	4.97337235950116e-05
