symbol	hgnc_id	expected_all	observed_all	dne_all_p	info_all	probability	mutation_category	dnn_p	expected_mis	observed_mis	dne_mis_p	info_mis	com_p	min_p
ACOT12	24436	0.211965950321932	0.334750742504475	0.231979536120241	507845834|probability of observing >= 16 mutations is too small	0.229049770950229	missense	0.229049770950229	0.133544830700067	0.334750742504475	0.113415624080701	507845834|probability of observing >= 16 mutations is too small	0.120810178292376	0.120810178292376
ACOT7	24157	0.229301603191154	0.250324792892897	0.397544003195765	592096577|probability of observing >= 17 mutations is too small	0.162833837166163	missense	0.162833837166163	0.17933384202141	0.250324792892897	0.336022722460884	592096577|probability of observing >= 17 mutations is too small	0.213698380940457	0.213698380940457
ACOX1	119	0.336081927618428	0.572468582634558	0.211261015901483	625717443|probability of observing >= 17 mutations is too small	0.00205799794200206	missense	0.00205799794200206	0.236258937564107	0.572468582634558	0.0925148496349338	625717443|probability of observing >= 17 mutations is too small	0.00182139974504141	0.00182139974504141
ACOX2	120	0.258692008833584	0.652869797033576	0.0887705904464265	630792870|probability of observing >= 17 mutations is too small	0.341456658543341	missense	0.341456658543341	0.18285516628429	0.652869797033576	0.0233925199605978	630792870|probability of observing >= 17 mutations is too small	0.0465662993161988	0.0465662993161988
ACOX3	121	0.279324002068777	0.159349578653685	1	0|observed < expected, pvalue set at 1	NA	missense	NA	0.18895008730653	0.158349578653685	1	0|observed < expected, pvalue set at 1	NA	1
ACOXL	25621	0.227999918465628	0.0980839967000696	1	0|observed < expected, pvalue set at 1	NA	missense	NA	0.148804052255071	0.0980839967000696	1	0|observed < expected, pvalue set at 1	NA	1
ACP4	14376	0.16532903694222	0.388976617951338	0.121701817450401	488168931|probability of observing >= 16 mutations is too small	0.467795532204468	missense	0.467795532204468	0.119633843033543	0.387976617951338	0.051401214920086	488168931|probability of observing >= 16 mutations is too small	0.113681593519866	0.113681593519866
ACP5	124	0.117397256614805	0.121331493435408	0.315000139416617	332849196|probability of observing >= 14 mutations is too small	NA	missense	NA	0.0816215412299395	0.120331493435408	0.25414533798939	332849196|probability of observing >= 14 mutations is too small	NA	0.315000139416617
ACPP	125	0.139572246556889	1.41449719020315	0.00051042298081808	323198787|probability of observing >= 14 mutations is too small	NA	missense	NA	0.086284615783074	0.120468635985236	0.271368858774975	323198787|probability of observing >= 14 mutations is too small	NA	0.00051042298081808
ACR	126	0.174802412192363	0.0990839967000696	1	0|observed < expected, pvalue set at 1	NA	missense	NA	0.113084838380758	0.0980839967000696	1	0|observed < expected, pvalue set at 1	NA	1
ACRBP	17195	0.210690558620715	0.383031104339051	0.190399555157564	504238001|probability of observing >= 16 mutations is too small	0.287585712414288	missense	0.287585712414288	0.13109834047407	0.196167993400139	0.313606074108062	504238001|probability of observing >= 16 mutations is too small	0.307169108976576	0.190399555157564
ACSBG1	29567	0.322049549315525	0.10108399670007	1	0|observed < expected, pvalue set at 1	NA	missense	NA	0.230172709326163	0.0980839967000696	1	0|observed < expected, pvalue set at 1	NA	1
ACSBG2	24174	0.204972725661994	0.695977794110049	0.0545151326360682	526291606|probability of observing >= 16 mutations is too small	NA	missense	NA	0.129054553595306	0	1	0|observed < expected, pvalue set at 1	NA	0.0545151326360682
ACSF2	26101	0.274743698207237	0.20582263035824	1	0|observed < expected, pvalue set at 1	0.448447551552449	missense	0.448447551552449	0.185630435242797	0.20582263035824	0.403964415453713	612016210|probability of observing >= 17 mutations is too small	0.490643777218407	0.490643777218407
ACSF3	27288	0.215975732673696	0.107623927603254	1	0|observed < expected, pvalue set at 1	NA	missense	NA	0.153782856400955	0.107623927603254	1	0|observed < expected, pvalue set at 1	NA	1
ACSL1	3569	0.340266654740168	0.003	1	0|observed < expected, pvalue set at 1	NA	missense	NA	0.212854777041943	0	1	0|observed < expected, pvalue set at 1	NA	1
ACSL3	3570	0.334642192161907	0.951989922289513	0.0655757680277658	592766245|probability of observing >= 17 mutations is too small	0.0963789036210964	missense	0.0963789036210964	0.229111262069857	0.55061298142786	0.119663330643615	592766245|probability of observing >= 17 mutations is too small	0.0629995979487959	0.0629995979487959
ACSL5	16526	0.259947741403593	0.0990839967000696	1	0|observed < expected, pvalue set at 1	NA	missense	NA	0.174594764487383	0.0980839967000696	1	0|observed < expected, pvalue set at 1	NA	1
ACSM4	32016	0.198346687556792	0.286200164940889	0.245295379436136	485053957|probability of observing >= 16 mutations is too small	NA	missense	NA	0.118737725281729	0.0980839967000696	1	0|observed < expected, pvalue set at 1	NA	0.245295379436136
ACSS1	16091	0.340970079402517	0.704935468078193	0.128250687674143	816330619|probability of observing >= 20 mutations is too small	0.730704269295731	missense	0.730704269295731	0.243606126273853	0.221625736730888	1	0|observed < expected, pvalue set at 1	0.959960145234037	0.128250687674143
ACSS2	15814	0.346963911248456	0.230634187194899	1	0|observed < expected, pvalue set at 1	NA	missense	NA	0.249209874057674	0.230634187194899	1	0|observed < expected, pvalue set at 1	NA	1
ACSS3	24723	0.286745168751529	1.36257497044807	0.00626973335768115	603583102|probability of observing >= 17 mutations is too small	NA	missense	NA	0.195593691171984	0.271544990235676	0.328523983073695	603583102|probability of observing >= 17 mutations is too small	NA	0.00626973335768115
ACTA1	129	0.341925540565623	2.7513852407501	5.71300979735833e-05	575308328|probability of observing >= 17 mutations is too small	0.870844129155871	missense	0.870844129155871	0.302549634022989	2.34847260415391	0.000176997968997526	575308328|probability of observing >= 17 mutations is too small	0.00150710616346384	5.71300979735833e-05
ACTA2	130	0.389023446097545	2.48276625135675	0.00134661618567413	349300215|probability of observing >= 14 mutations is too small	0.268039731960268	missense	0.268039731960268	0.34524898909399	2.0823893104951	0.00296119129743892	349300215|probability of observing >= 14 mutations is too small	0.00645989033015152	0.00134661618567413
ACTC1	143	0.392753528926988	1.91225477595704	0.00955365237051962	366179375|probability of observing >= 14 mutations is too small	0.358243641756358	missense	0.358243641756358	0.360725965978625	1.91225477595704	0.00761771854011816	366179375|probability of observing >= 14 mutations is too small	0.0188405203456888	0.00955365237051962
ACTG2	145	0.299018173012269	0.717410926693918	0.120098313418827	357825896|probability of observing >= 14 mutations is too small	0.702709297290703	missense	0.702709297290703	0.258756895920564	0.716410926693918	0.0942385058413527	357825896|probability of observing >= 14 mutations is too small	0.245998425241916	0.120098313418827
ACTL6A	24124	0.183282613687207	0.864396358292389	0.0201195514869824	310859196|probability of observing >= 13 mutations is too small	0.0028019971980028	missense	0.0028019971980028	0.135213755668121	0.464019417430736	0.0740356512429322	310859196|probability of observing >= 13 mutations is too small	0.00196673504996405	0.00196673504996405
ACTL6B	160	0.506427181514896	1.9285116729323	0.0246181910771882	490900396|probability of observing >= 16 mutations is too small	0.000135999864000136	missense	0.000135999864000136	0.434859291670931	1.9285116729323	0.0180814930570541	490900396|probability of observing >= 16 mutations is too small	3.42198844649416e-05	3.42198844649416e-05
ACTL7A	161	0.168591675224355	0.334951713429894	0.165951055117869	450840362|probability of observing >= 15 mutations is too small	NA	missense	NA	0.127545821212253	0.112016011835185	1	0|observed < expected, pvalue set at 1	NA	0.165951055117869
ACTL7B	162	0.180333094551777	0.152782052652575	1	0|observed < expected, pvalue set at 1	NA	missense	NA	0.144641639515457	0.151782052652575	0.388695678674896	547714711|probability of observing >= 16 mutations is too small	NA	1
ACTL9	28494	0.167191723197422	0.0980839967000696	1	0|observed < expected, pvalue set at 1	NA	missense	NA	0.13273409968441	0.0980839967000696	1	0|observed < expected, pvalue set at 1	NA	1
ACTN1	163	1.02587028847489	1.8452808213637	0.144628975617678	938513493|probability of observing >= 22 mutations is too small	0.571097428902571	missense	0.571097428902571	0.758403711441365	1.8452808213637	0.053066694398859	938513493|probability of observing >= 22 mutations is too small	0.136269071967267	0.136269071967267
ACTN2	164	0.497204641198091	0.858702873951837	0.173641434935051	856982375|probability of observing >= 20 mutations is too small	0.522973477026523	missense	0.522973477026523	0.380786536978968	0.858702873951837	0.0785806814176227	856982375|probability of observing >= 20 mutations is too small	0.172266803151999	0.172266803151999
ACTN3	165	0.558735167810766	0.972365338376678	0.160963994455589	947878977|probability of observing >= 22 mutations is too small	0.0901529098470902	missense	0.0901529098470902	0.405898652641873	0.971365338376678	0.0610902251427917	947878977|probability of observing >= 22 mutations is too small	0.0341553570174793	0.0341553570174793
ACTN4	166	1.13033003235921	2.40216337767098	0.0872104307857269	951937948|probability of observing >= 22 mutations is too small	0.0764249235750764	missense	0.0764249235750764	0.92862118984674	1.6055910376378	0.184071633021355	951937948|probability of observing >= 22 mutations is too small	0.0740504302338116	0.0740504302338116
ACTR10	17372	0.171944253731464	0.172812263223507	0.398841961320625	330031054|probability of observing >= 14 mutations is too small	NA	missense	NA	0.120652923249161	0.171812263223507	0.324709835466571	330031054|probability of observing >= 14 mutations is too small	NA	0.398841961320625
ACTR1A	167	0.229445647275559	0.716228826988956	0.063584049298981	383345329|probability of observing >= 14 mutations is too small	0.874192125807874	missense	0.874192125807874	0.156574131078094	0.715228826988956	0.0177356582043817	383345329|probability of observing >= 14 mutations is too small	0.0801054067081936	0.063584049298981
ACTR2	169	0.564265361345076	0.508486701573907	1	0|observed < expected, pvalue set at 1	NA	missense	NA	0.423553747966844	0	1	0|observed < expected, pvalue set at 1	NA	1
ACTR3B	17256	0.473608853941093	0.645083499030381	0.350154351157526	420432394|probability of observing >= 15 mutations is too small	0.0266389733610266	missense	0.0266389733610266	0.357520668691337	0.645083499030381	0.261445423392721	420432394|probability of observing >= 15 mutations is too small	0.0415573640284106	0.0415573640284106
ACTR8	14672	0.312772905821941	1.07004151838795	0.0339778348971773	571289012|probability of observing >= 17 mutations is too small	NA	missense	NA	0.190637690646038	0	1	0|observed < expected, pvalue set at 1	NA	0.0339778348971773
ACTRT2	24026	0.121196119606784	0.001	1	0|observed < expected, pvalue set at 1	NA	missense	NA	0.0963644329973424	0	1	0|observed < expected, pvalue set at 1	NA	1
ACVR1B	172	0.509510902112895	0.372030418537858	1	0|observed < expected, pvalue set at 1	NA	missense	NA	0.359112277643185	0.372030418537858	0.432582587479698	596542947|probability of observing >= 17 mutations is too small	NA	1
ACVR1C	18123	0.278446495900217	0.223721524494147	1	0|observed < expected, pvalue set at 1	NA	missense	NA	0.201104460342802	0.223721524494147	0.325329638926983	414967098|probability of observing >= 15 mutations is too small	NA	1
ACVR2A	173	0.255434337466442	0.0980839967000696	1	0|observed < expected, pvalue set at 1	NA	missense	NA	0.191589171451698	0.0980839967000696	1	0|observed < expected, pvalue set at 1	NA	1
ACVR2B	174	0.537870777013959	0.132329968083456	1	0|observed < expected, pvalue set at 1	NA	missense	NA	0.408867747394488	0.132329968083456	1	0|observed < expected, pvalue set at 1	NA	1
ACVRL1	175	0.324565039420078	0.0980839967000696	1	0|observed < expected, pvalue set at 1	NA	missense	NA	0.265642129550788	0.0980839967000696	1	0|observed < expected, pvalue set at 1	NA	1
ACY3	24104	0.104200542393271	0.101146764623724	1	0|observed < expected, pvalue set at 1	NA	missense	NA	0.070315784804456	0.101146764623724	0.247068019989256	354266873|probability of observing >= 14 mutations is too small	NA	1
ADA	186	0.148746920618028	0.001	1	0|observed < expected, pvalue set at 1	NA	missense	NA	0.107083209396577	0	1	0|observed < expected, pvalue set at 1	NA	1
ADAD2	30714	0.220059797329268	0.225658778143786	0.358818969697926	745324338|probability of observing >= 19 mutations is too small	0.316680683319317	missense	0.316680683319317	0.160651981776859	0.224658778143786	0.27388801988315	745324338|probability of observing >= 19 mutations is too small	0.298793320177013	0.298793320177013
ADAM10	188	0.589736976114843	0.002	1	0|observed < expected, pvalue set at 1	NA	missense	NA	0.384956643378405	0	1	0|observed < expected, pvalue set at 1	NA	1
ADAM11	189	0.447602654293386	0.27954955449871	1	0|observed < expected, pvalue set at 1	NA	missense	NA	0.320684662763256	0.27854955449871	1	0|observed < expected, pvalue set at 1	NA	1
ADAM12	190	0.395592032506342	0.286234291317279	1	0|observed < expected, pvalue set at 1	NA	missense	NA	0.268886390272674	0.286234291317279	0.402019498312348	829487258|probability of observing >= 20 mutations is too small	NA	1
